Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,28.34000015258789,28.549999237060547,28.059999465942383,28.209999084472656,27.106014251708984,1035600
2021-06-08,28.170000076293945,28.559999465942383,27.860000610351562,28.40999984741211,27.298187255859375,2270500
2021-06-09,28.43000030517578,28.43000030517578,27.959999084472656,27.969999313354492,26.875408172607422,1524900
2021-06-10,28.209999084472656,28.280000686645508,27.540000915527344,27.6299991607666,26.54871368408203,1741000
2021-06-11,27.8799991607666,28.049999237060547,27.739999771118164,28.040000915527344,26.942670822143555,1462900
2021-06-14,28.0,28.06999969482422,27.190000534057617,27.34000015258789,26.270061492919922,2221600
2021-06-15,27.31999969482422,27.540000915527344,27.110000610351562,27.34000015258789,26.270061492919922,1888600
2021-06-16,27.270000457763672,27.389999389648438,26.81999969482422,27.010000228881836,25.95297622680664,1978500
2021-06-17,27.030000686645508,27.030000686645508,25.780000686645508,26.290000915527344,25.26115608215332,2096500
2021-06-18,25.850000381469727,26.25,25.719999313354492,25.989999771118164,24.97289276123047,3488400
2021-06-21,26.219999313354492,26.68000030517578,26.139999389648438,26.540000915527344,25.501371383666992,1959700
2021-06-22,26.649999618530273,26.649999618530273,26.209999084472656,26.520000457763672,25.482152938842773,1903700
2021-06-23,26.610000610351562,26.719999313354492,26.309999465942383,26.420000076293945,25.386066436767578,2240600
2021-06-24,26.56999969482422,26.729999542236328,26.3799991607666,26.600000381469727,25.559022903442383,2537900
2021-06-25,26.520000457763672,26.829999923706055,26.489999771118164,26.6200008392334,25.57823944091797,3116700
2021-06-28,26.90999984741211,26.950000762939453,26.5,26.6299991607666,25.587846755981445,1871100
2021-06-29,26.920000076293945,27.34000015258789,26.8799991607666,27.0,25.94336700439453,3096400
2021-06-30,26.940000534057617,27.639999389648438,26.899999618530273,27.469999313354492,26.39497184753418,3113000
2021-07-01,27.59000015258789,27.81999969482422,27.309999465942383,27.450000762939453,26.37575912475586,1592300
2021-07-02,27.459999084472656,27.510000228881836,26.899999618530273,27.200000762939453,26.135540008544922,2084400
2021-07-06,27.09000015258789,27.139999389648438,26.219999313354492,26.510000228881836,25.472545623779297,2637300
2021-07-07,26.299999237060547,26.670000076293945,26.229999542236328,26.610000610351562,25.56863021850586,1561000
2021-07-08,26.149999618530273,26.770000457763672,25.989999771118164,26.479999542236328,25.4437198638916,2431100
2021-07-09,26.780000686645508,27.15999984741211,26.709999084472656,27.030000686645508,25.97219467163086,1636400
2021-07-12,26.799999237060547,27.270000457763672,26.59000015258789,27.190000534057617,26.125932693481445,2146800
2021-07-13,27.139999389648438,27.200000762939453,26.450000762939453,26.459999084472656,25.424501419067383,2068700
2021-07-14,27.239999771118164,27.40999984741211,26.729999542236328,27.100000381469727,26.03945541381836,4090400
2021-07-15,26.940000534057617,27.31999969482422,26.690000534057617,27.049999237060547,25.991409301757812,2836000
2021-07-16,27.110000610351562,27.399999618530273,26.940000534057617,27.040000915527344,25.981801986694336,3365100
2021-07-19,26.549999237060547,26.59000015258789,25.920000076293945,26.149999618530273,25.126630783081055,2988800
2021-07-20,26.299999237060547,27.079999923706055,26.049999237060547,27.040000915527344,25.981801986694336,1989900
2021-07-21,27.149999618530273,27.440000534057617,26.979999542236328,27.25,26.183584213256836,2147300
2021-07-22,27.170000076293945,27.170000076293945,26.81999969482422,26.940000534057617,25.885717391967773,1285200
2021-07-23,27.079999923706055,27.350000381469727,27.040000915527344,27.329999923706055,26.260452270507812,1256400
2021-07-26,27.3799991607666,27.639999389648438,27.15999984741211,27.40999984741211,26.337322235107422,1580300
2021-07-27,27.270000457763672,27.450000762939453,27.010000228881836,27.329999923706055,26.260452270507812,2454000
2021-07-28,27.360000610351562,27.479999542236328,26.690000534057617,26.829999923706055,25.78002166748047,2220200
2021-07-29,26.93000030517578,27.3799991607666,26.770000457763672,27.219999313354492,26.15475845336914,2657100
2021-07-30,26.469999313354492,26.610000610351562,24.6200008392334,24.75,23.78141975402832,9565400
2021-08-02,25.110000610351562,25.75,24.780000686645508,24.850000381469727,23.877506256103516,4370400
2021-08-03,25.0,25.360000610351562,24.579999923706055,25.219999313354492,24.233028411865234,2493000
2021-08-04,25.09000015258789,25.31999969482422,24.770000457763672,24.829999923706055,23.858287811279297,2297400
2021-08-05,25.049999237060547,25.440000534057617,25.020000457763672,25.290000915527344,24.3002872467041,1760900
2021-08-06,25.5,25.700000762939453,25.350000381469727,25.459999084472656,24.463634490966797,1407400
2021-08-09,25.420000076293945,25.420000076293945,25.049999237060547,25.239999771118164,24.25224494934082,1238400
2021-08-10,25.190000534057617,25.59000015258789,24.989999771118164,25.510000228881836,24.51167869567871,1237400
2021-08-11,25.6200008392334,25.989999771118164,25.329999923706055,25.81999969482422,24.809545516967773,1648500
2021-08-12,25.8799991607666,25.979999542236328,25.489999771118164,25.5,24.5020694732666,1314600
2021-08-13,25.6200008392334,25.809999465942383,25.420000076293945,25.670000076293945,24.66541862487793,1389600
2021-08-16,25.6299991607666,26.149999618530273,25.520000457763672,25.760000228881836,24.751893997192383,1859100
2021-08-17,25.520000457763672,25.600000381469727,24.719999313354492,25.100000381469727,24.11772346496582,1958300
2021-08-18,24.950000762939453,25.18000030517578,24.530000686645508,24.549999237060547,23.58924674987793,2494600
2021-08-19,24.299999237060547,24.530000686645508,23.940000534057617,24.09000015258789,23.147249221801758,2173500
2021-08-20,23.979999542236328,24.530000686645508,23.8700008392334,24.510000228881836,23.550813674926758,1562600
2021-08-23,24.729999542236328,24.799999237060547,24.469999313354492,24.639999389648438,23.675724029541016,1272700
2021-08-24,24.6200008392334,25.149999618530273,24.6200008392334,25.100000381469727,24.11772346496582,1804100
2021-08-25,25.100000381469727,25.559999465942383,24.959999084472656,25.34000015258789,24.348331451416016,1503000
2021-08-26,25.360000610351562,25.3799991607666,25.059999465942383,25.209999084472656,24.223419189453125,1736500
2021-08-27,25.329999923706055,25.719999313354492,25.329999923706055,25.540000915527344,24.54050636291504,1869000
2021-08-30,25.440000534057617,25.440000534057617,25.049999237060547,25.209999084472656,24.44354248046875,1506300
2021-08-31,25.229999542236328,25.450000762939453,25.149999618530273,25.40999984741211,24.63746452331543,2938300
2021-09-01,25.399999618530273,25.510000228881836,24.8700008392334,25.110000610351562,24.346586227416992,2219800
2021-09-02,25.15999984741211,25.520000457763672,25.1200008392334,25.510000228881836,24.734424591064453,1496900
2021-09-03,25.5,25.8799991607666,25.469999313354492,25.65999984741211,24.879863739013672,2313800
2021-09-07,25.579999923706055,25.790000915527344,25.459999084472656,25.579999923706055,24.802295684814453,2088000
2021-09-08,25.459999084472656,25.6200008392334,25.34000015258789,25.510000228881836,24.734424591064453,1972800
2021-09-09,25.59000015258789,26.010000228881836,25.510000228881836,25.6200008392334,24.84107780456543,1793000
2021-09-10,25.649999618530273,25.700000762939453,24.780000686645508,24.889999389648438,24.133272171020508,2741400
2021-09-13,25.100000381469727,25.25,24.829999923706055,25.049999237060547,24.288408279418945,2035100
2021-09-14,25.059999465942383,25.239999771118164,24.520000457763672,24.719999313354492,23.968441009521484,3020300
2021-09-15,24.700000762939453,25.489999771118164,24.610000610351562,25.309999465942383,24.540504455566406,2976500
2021-09-16,25.309999465942383,25.469999313354492,25.0,25.010000228881836,24.24962615966797,2337500
2021-09-17,24.829999923706055,25.059999465942383,24.68000030517578,24.809999465942383,24.055706024169922,4304500
2021-09-20,24.420000076293945,24.469999313354492,23.68000030517578,23.969999313354492,23.241243362426758,2385400
2021-09-21,24.18000030517578,24.290000915527344,23.610000610351562,23.670000076293945,22.95036506652832,1724100
2021-09-22,24.09000015258789,24.239999771118164,23.8799991607666,23.959999084472656,23.23154640197754,1564900
2021-09-23,24.049999237060547,24.469999313354492,23.93000030517578,24.110000610351562,23.37698745727539,2000000
2021-09-24,23.8799991607666,24.0,23.639999389648438,23.670000076293945,22.95036506652832,2347500
2021-09-27,23.709999084472656,24.280000686645508,23.68000030517578,24.100000381469727,23.367292404174805,1767000
2021-09-28,24.079999923706055,24.31999969482422,23.920000076293945,24.0,23.27033233642578,1954600
2021-09-29,24.0,24.09000015258789,23.809999465942383,23.899999618530273,23.173372268676758,1618600
2021-09-30,24.030000686645508,24.1299991607666,21.989999771118164,22.139999389648438,21.466880798339844,4972500
2021-10-01,22.489999771118164,22.709999084472656,21.899999618530273,22.559999465942383,21.87411117553711,3165800
2021-10-04,22.479999542236328,22.760000228881836,22.030000686645508,22.1200008392334,21.447490692138672,2675600
2021-10-05,22.139999389648438,22.479999542236328,21.8799991607666,22.200000762939453,21.525056838989258,2215900
2021-10-06,21.969999313354492,22.40999984741211,21.559999465942383,22.139999389648438,21.466880798339844,2536700
2021-10-07,22.309999465942383,22.690000534057617,22.25,22.489999771118164,21.80624008178711,1885200
2021-10-08,22.530000686645508,22.6200008392334,21.969999313354492,21.989999771118164,21.321439743041992,1253800
2021-10-11,22.09000015258789,22.450000762939453,22.049999237060547,22.139999389648438,21.466880798339844,2656800
2021-10-12,22.110000610351562,22.610000610351562,22.049999237060547,22.270000457763672,21.592927932739258,3168300
2021-10-13,22.329999923706055,22.469999313354492,22.0,22.219999313354492,21.544448852539062,3463800
2021-10-14,22.290000915527344,22.700000762939453,22.260000228881836,22.540000915527344,21.854719161987305,1776400
2021-10-15,22.75,22.8700008392334,22.520000457763672,22.59000015258789,21.903200149536133,1837600
2021-10-18,22.200000762939453,22.68000030517578,22.200000762939453,22.639999389648438,21.951679229736328,1698900
2021-10-19,22.780000686645508,22.940000534057617,22.600000381469727,22.829999923706055,22.13590431213379,2617500
2021-10-20,22.760000228881836,23.260000228881836,22.729999542236328,23.049999237060547,22.349214553833008,1749600
2021-10-21,22.920000076293945,23.270000457763672,22.780000686645508,23.25,22.543134689331055,1996900
2021-10-22,23.280000686645508,23.329999923706055,22.579999923706055,22.639999389648438,21.951679229736328,1924200
2021-10-25,22.670000076293945,22.739999771118164,22.3799991607666,22.469999313354492,21.786846160888672,2412800
2021-10-26,22.479999542236328,22.68000030517578,22.270000457763672,22.299999237060547,21.62201690673828,2510000
2021-10-27,22.31999969482422,22.420000076293945,21.670000076293945,21.729999542236328,21.069345474243164,3086500
2021-10-28,21.719999313354492,21.8700008392334,21.540000915527344,21.770000457763672,21.108131408691406,3820500
2021-10-29,22.530000686645508,23.450000762939453,21.829999923706055,22.889999389648438,22.19407844543457,4857200
